x,y,edge_id,subtype,method,type,ai,info,info_bits,info_cond,cplx,n_xy_ai,info_shifted,info_shifted_bits,ort_inferred,is_causal,sign,partial_correlation,p_y2x,p_x2y,weight
col6a3,dll1,col6a3---dll1,basal,MIIC,N,pdgfrb [100%],32.12375,0.23288831567717,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
itgav,pms2,itgav---pms2,basal,MIIC,N,eif4e [100%],15.270581,0.110707494875343,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
hsd17b6,kdm6a,hsd17b6---kdm6a,basal,MIIC,N,jak1 [100%],15.466875,0.112130572163565,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
cdkn1b,eif4e,cdkn1b---eif4e,basal,MIIC,N,zfp36l1 [100%],23.802241,0.172559673631879,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
jak1,mapk9,jak1---mapk9,basal,MIIC,N,adam10 [100%],20.403441,0.147919312300355,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
adam10,stat3,adam10---stat3,basal,MIIC,N,jak1 [100%],24.016023,0.174109534090328,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
mmp7,ttyh1,mmp7---ttyh1,basal,MIIC,N,ar [100%],18.052646,0.130876697784543,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
hey1,tgfb3,hey1---tgfb3,basal,MIIC,N,heyl [100%],15.55538,0.11277220897057,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
acvrl1,pdgfrb,acvrl1---pdgfrb,basal,MIIC,N,adgra2 [100%],27.932277,0.202501294013251,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
myc,pms2,myc---pms2,basal,MIIC,N,jak1 [100%],20.740599,0.150363614685259,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
pms2,rbl2,pms2---rbl2,basal,MIIC,N,jak1 [100%],15.42836,0.111851349050501,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
nt5e,pms2,nt5e---pms2,basal,MIIC,N,eif4e [100%],16.15701,0.11713386031454,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
abcc10,rad51,abcc10---rad51,basal,MIIC,N,adam10 [100%],15.504976,0.112406793890967,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
hsd3b1,mmp19,hsd3b1---mmp19,basal,MIIC,N,utrn [100%],19.366153,0.140399260774859,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
cdk6,tgfb3,cdk6---tgfb3,basal,MIIC,N,ar [100%],15.317661,0.111048811872956,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
cdkn1b,erbb4,cdkn1b---erbb4,basal,MIIC,N,zfp36l1 [100%],27.343071,0.198229713238064,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
acvr2b,jak1,acvr2b---jak1,basal,MIIC,N,itgav [100%],24.658354,0.178766256443641,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
casp8,mapk14,casp8---mapk14,basal,MIIC,N,sf3b1 [100%],15.396513,0.111620467095892,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
adam10,rad51,adam10---rad51,basal,MIIC,N,sf3b1 [100%],26.720105,0.193713381786595,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
epcam,erbb4,epcam---erbb4,basal,MIIC,N,ppp2cb [100%],15.324423,0.11109783450545101,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
gsk3b,itgav,gsk3b---itgav,basal,MIIC,N,eif4e [100%],16.384766,0.118785028413699,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
ackr3,mmp11,ackr3---mmp11,basal,MIIC,N,col12a1 [100%],15.30389,0.110948975926182,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
eif4e,serpini1,eif4e---serpini1,basal,MIIC,N,jak1 [100%],17.210744,0.124773140798038,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
ackr3,pdgfra,ackr3---pdgfra,basal,MIIC,N,pdgfrb [100%],15.19546,0.110162888371993,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
ctbp2,nf2,ctbp2---nf2,basal,MIIC,N,sf3b1 [100%],20.159608,0.146151590391284,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
hsd17b6,pms2,hsd17b6---pms2,basal,MIIC,N,eif4e [100%],17.382882,0.126021093757578,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
nt5e,zfp36l1,nt5e---zfp36l1,basal,MIIC,N,eif4e [100%],19.936599,0.144534836731115,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
nf2,rad51c,nf2---rad51c,basal,MIIC,N,sf3b1 [100%],15.210793,0.11027404838738,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
gata3,ttyh1,gata3---ttyh1,basal,MIIC,N,ar [100%],17.695946,0.128290721296678,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
eif4e,mapk6,eif4e---mapk6,basal,MIIC,N,adam10 [100%],19.17157,0.138988587764099,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
mmp3,pdgfrb,mmp3---pdgfrb,basal,MIIC,N,col12a1 [100%],14.948175,0.108370140416283,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
adam10,ctnna1,adam10---ctnna1,basal,MIIC,N,sf3b1 [100%],15.21072,0.110273519157541,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
mmp11,pdgfra,mmp11---pdgfra,basal,MIIC,N,col12a1 [100%],15.152453,0.109851099499513,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
map2k1,rad51c,map2k1---rad51c,basal,MIIC,N,sf3b1 [100%],15.973786,0.115805536916691,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
col6a3,ptprd,col6a3---ptprd,basal,MIIC,N,col12a1 [100%],20.067018,0.14548033846246,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
ctnna1,itgav,ctnna1---itgav,basal,MIIC,N,cbfb [100%],15.270537,0.110707175887495,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
adgra2,pms2,adgra2---pms2,basal,MIIC,N,acvrl1 [100%],15.2348,0.110448092507212,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
mmp15,pms2,mmp15---pms2,basal,MIIC,N,jak1 [100%],14.976842,0.108577968249133,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
adam10,serpini1,adam10---serpini1,basal,MIIC,N,jak1 [100%],14.414383,0.104500295837056,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
col6a3,nr2f1,col6a3---nr2f1,basal,MIIC,N,pdgfrb [100%],17.447124,0.126486830515451,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
bmp4,mapt,bmp4---mapt,basal,MIIC,N,ar [100%],15.004274,0.108776842673061,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
adam10,rbl2,adam10---rbl2,basal,MIIC,N,jak1 [100%],22.719899,0.164712993049237,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
acvr2b,map2k1,acvr2b---map2k1,basal,MIIC,N,itgav [100%],14.644796,0.106170726452415,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
dab2,pms2,dab2---pms2,basal,MIIC,N,acvrl1 [100%],14.81603,0.107412125661619,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
acvr2b,serpini1,acvr2b---serpini1,basal,MIIC,N,jak1 [100%],14.9056,0.108061483424495,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
bmp4,dab2,bmp4---dab2,basal,MIIC,N,tgfb3 [100%],19.86393,0.14400800655058,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
acvr2b,hsd17b6,acvr2b---hsd17b6,basal,MIIC,N,itgav [100%],18.990199,0.137673698104495,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
kdm6a,serpini1,kdm6a---serpini1,basal,MIIC,N,jak1 [100%],14.671538,0.106364598566904,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
bmp4,peg3,bmp4---peg3,basal,MIIC,N,adgra2 [100%],24.404709,0.176927400244413,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
col6a3,fgf1,col6a3---fgf1,basal,MIIC,N,pdgfrb [100%],17.249014,0.125050587728765,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
eif5a2,nf2,eif5a2---nf2,basal,MIIC,N,jak1 [100%],19.711321,0.14290163344759,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
jak1,map4,jak1---map4,basal,MIIC,N,eif4e [100%],16.484494,0.119508028871175,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
nr2f1,pten,nr2f1---pten,basal,MIIC,N,tgfb3 [100%],14.898103,0.10800713224499,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
dll1,mmp11,dll1---mmp11,basal,MIIC,N,pdgfrb [100%],14.86774,0.107787008880535,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
eif4e,smad4,eif4e---smad4,basal,MIIC,N,itgav [100%],14.414383,0.104500295837056,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
frmd3,mapk4,frmd3---mapk4,basal,MIIC,N,ar [100%],14.77405,0.107107782255505,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
hsd17b6,mapk9,hsd17b6---mapk9,basal,MIIC,N,adam10 [100%],28.595636,0.207310463559125,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
akt1,ncoa3,akt1---ncoa3,basal,MIIC,N,ar [100%],17.591727,0.12753516232951,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
heyl,runx1,heyl---runx1,basal,MIIC,N,pdgfrb [100%],19.836515,0.143809255371957,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
jag1,pik3r1,jag1---pik3r1,basal,MIIC,N,nr2f1 [100%],14.512945,0.105214843116554,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
map2k2,myc,map2k2---myc,basal,MIIC,N,jak1 [100%],14.344656,0.103994794344011,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
mapk6,tnk2,mapk6---tnk2,basal,MIIC,N,map2k1 [100%],18.208084,0.13200358035623,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
dab2,heyl,dab2---heyl,basal,MIIC,N,pdgfrb [100%],19.514568,0.141475228536133,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
ar,pdgfrb,ar---pdgfrb,basal,MIIC,N,tgfb3 [100%],14.604283,0.105877018391151,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
pms2,zfp36l1,pms2---zfp36l1,basal,MIIC,N,eif4e [100%],14.506987,0.105171649262013,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
itgav,mapk6,itgav---mapk6,basal,MIIC,N,adam10 [100%],19.477428,0.141205973793326,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
arid1a,mapk14,arid1a---mapk14,basal,MIIC,N,sf3b1 [100%],21.546134,0.156203520965473,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
hdac2,nr2f1,hdac2---nr2f1,basal,MIIC,N,dab2 [100%],14.631147,0.106071774971947,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
bmp4,e2f3,bmp4---e2f3,basal,MIIC,N,tgfb3 [100%],14.689135,0.106492171957028,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
eif5a2,stat3,eif5a2---stat3,basal,MIIC,N,jak1 [100%],14.555713,0.10552489930504,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
dab2,runx1,dab2---runx1,basal,MIIC,N,pdgfrb [100%],17.432247,0.126378976374128,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
eif4e,ncoa2,eif4e---ncoa2,basal,MIIC,N,jak1 [100%],14.486305,0.105021710473894,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
mecom,pdgfrb,mecom---pdgfrb,basal,MIIC,N,nr2f1 [100%],28.275083,0.204986542838311,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
mapt,ncoa3,mapt---ncoa3,basal,MIIC,N,ar [100%],14.52042,0.105269034802135,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
ctnna1,map2k2,ctnna1---map2k2,basal,MIIC,N,abcc10 [100%],14.414309,0.104499759357493,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
mapk9,smad4,mapk9---smad4,basal,MIIC,N,itgav [100%],18.73626,0.135832710486464,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
hsd17b6,serpini1,hsd17b6---serpini1,basal,MIIC,N,jak1 [100%],28.409953,0.205964313090395,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
gsk3b,map4,gsk3b---map4,basal,MIIC,N,eif4e [100%],26.834286,0.194541162502493,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
eif4e,ppp2cb,eif4e---ppp2cb,basal,MIIC,N,zfp36l1 [100%],19.235059,0.139448865479933,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
ar,mecom,ar---mecom,basal,MIIC,N,tgfb3 [100%],19.400609,0.140649057258924,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
heyl,pten,heyl---pten,basal,MIIC,N,tgfb3 [100%],15.896547,0.115245575498283,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
arid1a,mmp15,arid1a---mmp15,basal,MIIC,N,jak1 [100%],14.203818,0.102973757740148,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
nt5e,pdgfra,nt5e---pdgfra,basal,MIIC,N,col6a3 [100%],17.448312,0.126495443187354,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
col12a1,fgf1,col12a1---fgf1,basal,MIIC,N,pdgfrb [100%],20.91038,0.151594480045748,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
map2k2,mapk14,map2k2---mapk14,basal,MIIC,N,jak1 [100%],14.221496,0.103101918357901,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
mmp11,mmp3,mmp11---mmp3,basal,MIIC,N,col12a1 [100%],22.407655,0.162449310283672,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
acvrl1,csf1r,acvrl1---csf1r,basal,MIIC,N,dab2 [100%],20.325436,0.147353797593498,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
foxo3,sf3b1,foxo3---sf3b1,basal,MIIC,N,map2k1 [100%],14.872945,0.107824743693037,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
hdac2,zfp36l1,hdac2---zfp36l1,basal,MIIC,N,epcam [100%],15.013186,0.108841452211777,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
ncoa2,rad51,ncoa2---rad51,basal,MIIC,N,sf3b1 [100%],16.874466,0.122335218170098,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
mapk6,pms2,mapk6---pms2,basal,MIIC,N,map2k1 [100%],21.558199,0.156290988883404,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
cdk6,nras,cdk6---nras,basal,MIIC,N,mmp7 [100%],14.540325,0.105413340554843,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
eif4e,map2k2,eif4e---map2k2,basal,MIIC,N,adam10 [100%],16.514208,0.119723447164869,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
itgav,pdgfrb,itgav---pdgfrb,basal,MIIC,N,col6a3 [100%],13.997983,0.101481510836925,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
ccnd2,dab2,ccnd2---dab2,basal,MIIC,N,csf1r [31%];tgfb3 [69%],33.029611,0.239455557749706,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
map2k1,myc,map2k1---myc,basal,MIIC,N,jak1 [100%],13.531806,0.0981018563340277,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
ccne1,dab2,ccne1---dab2,basal,MIIC,N,tgfb3 [100%],15.777577,0.114383075854994,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
dab2,e2f3,dab2---e2f3,basal,MIIC,N,tgfb3 [100%],13.921339,0.100925863004192,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
dll1,pik3r1,dll1---pik3r1,basal,MIIC,N,tgfb3 [100%],13.966906,0.10125621116966,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
acvrl1,nr2f1,acvrl1---nr2f1,basal,MIIC,N,tgfb3 [100%],18.753274,0.135956057287598,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
nfkb2,pdgfrb,nfkb2---pdgfrb,basal,MIIC,N,col12a1 [100%],19.366848,0.140404299332916,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
myc,ncoa2,myc---ncoa2,basal,MIIC,N,jak1 [100%],19.953491,0.144657299065943,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
akt1,bmp4,akt1---bmp4,basal,MIIC,N,ar [100%],13.842346,0.100353185570197,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
cacna2d3,igf1,cacna2d3---igf1,basal,MIIC,N,pdgfra [100%],14.713697,0.106670239673582,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
heyl,mecom,heyl---mecom,basal,MIIC,N,adgra2 [100%],19.802369,0.143561706302278,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
ackr3,eif4e,ackr3---eif4e,basal,MIIC,N,itgav [100%],13.759578,0.0997531404287682,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
e2f3,gata3,e2f3---gata3,basal,MIIC,N,tgfb3 [100%],15.293041,0.11087032367242,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
adgra2,runx1,adgra2---runx1,basal,MIIC,N,pdgfrb [100%],13.650631,0.0989633047673626,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
hsd17b6,rps6kb2,hsd17b6---rps6kb2,basal,MIIC,N,itgav [100%],13.716529,0.0994410470678877,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
bmp4,mmp7,bmp4---mmp7,basal,MIIC,N,ar [100%],13.872332,0.10057057578877,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
map2k1,smad4,map2k1---smad4,basal,MIIC,N,itgav [100%],13.323778,0.0965937107864597,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
serpini1,src,serpini1---src,basal,MIIC,N,jak1 [100%],20.633287,0.149585632322305,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
abcc10,hsd17b6,abcc10---hsd17b6,basal,MIIC,N,adam10 [100%],13.571335,0.0983884306670494,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
jak1,thada,jak1---thada,basal,MIIC,N,serpini1 [100%],14.8699,0.107802668283994,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
myc,rps6kb2,myc---rps6kb2,basal,MIIC,N,jak1 [100%],13.557696,0.0982895516838198,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
cbfb,nfkb2,cbfb---nfkb2,basal,MIIC,N,rbl2 [100%],13.669014,0.0990965764404111,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
mecom,pten,mecom---pten,basal,MIIC,N,tgfb3 [100%],20.195085,0.146408788843372,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
akt1,rbl1,akt1---rbl1,basal,MIIC,N,ar [100%],13.68423,0.0992068882381105,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
akt1s1,myc,akt1s1---myc,basal,MIIC,N,eif4e [100%],13.783505,0.0999266045706946,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
map2k1,map4,map2k1---map4,basal,MIIC,N,eif4e [100%],19.64586,0.142427059276376,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
hsd17b6,nt5e,hsd17b6---nt5e,basal,MIIC,N,eif4e [100%],13.23553,0.0959539371584779,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
ar,bcl2l1,ar---bcl2l1,basal,MIIC,N,ncoa3 [100%],13.648506,0.0989478991042375,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
eif5a2,rad51,eif5a2---rad51,basal,MIIC,N,adam10 [100%],16.220346,0.117593028822629,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
adam10,adam17,adam10---adam17,basal,MIIC,N,stat3 [100%],21.083439,0.152849110000929,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
cdk6,nrarp,cdk6---nrarp,basal,MIIC,N,myc [100%],13.657814,0.0990153795335872,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
csf1r,jak2,csf1r---jak2,basal,MIIC,N,ccnd2 [100%],13.546572,0.0982089057560065,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
col6a3,nfkb2,col6a3---nfkb2,basal,MIIC,N,col12a1 [100%],14.564006,0.105585021264709,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
acvr2b,stat3,acvr2b---stat3,basal,MIIC,N,jak1 [100%],13.338663,0.0967016229255734,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
akt1s1,itgav,akt1s1---itgav,basal,MIIC,N,hsd17b6 [100%],13.396078,0.0971178658189032,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
mapk9,myc,mapk9---myc,basal,MIIC,N,eif4e [100%],13.999359,0.101491486456906,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
arid1a,ncoa2,arid1a---ncoa2,basal,MIIC,N,mapk14 [100%],17.756122,0.128726980677485,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
gata3,mecom,gata3---mecom,basal,MIIC,N,tgfb3 [100%],13.573186,0.0984018499058468,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
itgav,mapk14,itgav---mapk14,basal,MIIC,N,sf3b1 [100%],13.319909000000001,0.0965656616049863,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
hsd17b6,mmp11,hsd17b6---mmp11,basal,MIIC,N,col12a1 [100%],13.547846,0.0982181419041577,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
e2f3,frmd3,e2f3---frmd3,basal,MIIC,N,ar [100%],13.476692,0.0977022950552159,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
frmd3,nras,frmd3---nras,basal,MIIC,N,mmp7 [100%],13.466591,0.0976290655948741,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
ccne1,serpini1,ccne1---serpini1,basal,MIIC,N,jak1 [100%],18.492957,0.134068830931019,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
col6a3,dab2,col6a3---dab2,basal,MIIC,N,pdgfrb [100%],18.477572,0.133957293929994,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
akt1s1,arid1a,akt1s1---arid1a,basal,MIIC,N,hsd17b6 [100%],13.431116,0.0973718816422332,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
cdk6,ncoa3,cdk6---ncoa3,basal,MIIC,N,ar [100%],13.396449,0.0971205554664418,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
kdm3a,ppp2cb,kdm3a---ppp2cb,basal,MIIC,N,epcam [69%];zfp36l1 [31%],31.807458,0.230595286029568,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
chd1,kdm3a,chd1---kdm3a,basal,MIIC,N,zfp36l1 [100%],16.751821,0.121446075791757,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
nras,rbl1,nras---rbl1,basal,MIIC,N,tgfb3 [100%],13.737696,0.0995945019720611,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
col6a3,runx1,col6a3---runx1,basal,MIIC,N,pdgfrb [100%],16.144959,0.117046493892742,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
map2k1,ncoa2,map2k1---ncoa2,basal,MIIC,N,sf3b1 [100%],13.222655,0.0958605969642495,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
e2f3,nr2f1,e2f3---nr2f1,basal,MIIC,N,tgfb3 [100%],13.089498,0.0948952454890754,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
cdk2,dab2,cdk2---dab2,basal,MIIC,N,ncoa3 [100%],13.77675,0.0998776326862665,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
fn1,pdgfra,fn1---pdgfra,basal,MIIC,N,col12a1 [100%],13.325779,0.0966082174838306,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
sf3b1,tnk2,sf3b1---tnk2,basal,MIIC,N,map2k1 [100%],13.218011,0.0958269292468129,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
ackr3,nt5e,ackr3---nt5e,basal,MIIC,N,col6a3 [100%],18.055117,0.130894611852111,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
ar,map2,ar---map2,basal,MIIC,N,mmp7 [100%],13.365598,0.0968968942367611,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
jag1,nr2f1,jag1---nr2f1,basal,MIIC,N,pdgfrb [67%];mecom [33%],20.151682,0.146094129080258,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
arid1a,map4,arid1a---map4,basal,MIIC,N,eif4e [100%],15.087613,0.109381027406793,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
mapk6,rad51c,mapk6---rad51c,basal,MIIC,N,sf3b1 [100%],13.053372,0.0946333419662254,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
cdk6,frmd3,cdk6---frmd3,basal,MIIC,N,ar [100%],24.679876,0.178922284999772,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
frmd3,nr2f1,frmd3---nr2f1,basal,MIIC,N,ar [100%],13.25742,0.0961126336129757,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
dll3,nr2f1,dll3---nr2f1,basal,MIIC,N,mecom [100%],13.209193,0.0957630011821367,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
ctnna1,mapk6,ctnna1---mapk6,basal,MIIC,N,sf3b1 [100%],18.478289,0.133962491981975,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
e2f3,pdgfrb,e2f3---pdgfrb,basal,MIIC,N,tgfb3 [100%],20.700619,0.150073770726793,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
runx1,tgfb3,runx1---tgfb3,basal,MIIC,N,pdgfrb [100%],27.549898,0.19972915186732,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
col6a3,itgav,col6a3---itgav,basal,MIIC,N,col12a1 [100%],22.643491,0.164159056151326,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
akr1c2,mecom,akr1c2---mecom,basal,MIIC,N,tgfb3 [100%],13.27974,0.0962744474487176,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
hey2,pdgfrb,hey2---pdgfrb,basal,MIIC,N,hey1 [100%],23.527355,0.170566826048915,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
nr2f1,peg3,nr2f1---peg3,basal,MIIC,N,tgfb3 [100%],18.245819,0.132277148684712,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
casp8,rad51,casp8---rad51,basal,MIIC,N,sf3b1 [100%],13.21552,0.0958088701847684,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
cyp21a2,mmp7,cyp21a2---mmp7,basal,MIIC,N,ar [100%],15.322603,0.111084640008092,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
fn1,mmp3,fn1---mmp3,basal,MIIC,N,col12a1 [100%],13.290137,0.0963498228273112,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
arid1a,src,arid1a---src,basal,MIIC,N,jak1 [100%],13.205694,0.0957376343984781,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
bmp4,erbb2,bmp4---erbb2,basal,MIIC,N,tgfb3 [100%],12.977592,0.0940839578948758,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
eif5a2,src,eif5a2---src,basal,MIIC,N,jak1 [100%],13.10198,0.0949857365418411,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
acvrl1,runx1,acvrl1---runx1,basal,MIIC,N,pdgfrb [100%],21.349974,0.154781415140243,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
serpini1,sf3b1,serpini1---sf3b1,basal,MIIC,N,jak1 [100%],12.711899,0.092157757023022,0,0,199,0,0,0,NA,NA,0,NA,NA,NA
