subtype,x,y,direction,is_directed,info
lumb,bmf,cdkn1a,undirected,NA,12.2989
lumb,cdk6,myh9,undirected,NA,12.27039
lumb,lifr,runx1,undirected,NA,12.263829
lumb,casp8,pdgfrb,undirected,NA,12.240268
lumb,casp8,inha,undirected,FALSE,12.230197
lumb,akt1,serpini1,undirected,NA,12.227798
lumb,gata3,ttyh1,undirected,NA,12.209569
lumb,pik3r1,vegfa,undirected,FALSE,12.195148
lumb,jag1,vegfa,undirected,NA,12.165825
lumb,arid5b,runx1,undirected,NA,12.119847
lumb,e2f4,mmp15,undirected,NA,12.115276
lumb,pten,rbl1,undirected,FALSE,12.084137
lumb,cdk6,tgfb3,undirected,NA,12.058764
lumb,akr1c4,casp8,undirected,NA,12.05686
lumb,cdkn1a,tubb4b,undirected,NA,12.052657
lumb,jak2,prkcq,undirected,NA,12.051348
lumb,bmf,runx1,undirected,NA,12.048054
lumb,dab2,myc,undirected,NA,12.043841
lumb,bcl2l1,nfkb1,undirected,NA,12.027482
lumb,ar,mmp1,undirected,NA,12.027301
lumb,e2f4,hey2,undirected,NA,12.017234
lumb,dll1,src,undirected,NA,12.010883
lumb,nrip1,vegfa,undirected,NA,12.007804
lumb,ackr3,mmp1,undirected,NA,12.006376
lumb,gata3,zfp36l1,undirected,NA,11.999533
lumb,ccnd1,hsd17b6,undirected,NA,11.992712
lumb,e2f4,gdf11,undirected,FALSE,11.982024
lumb,ccne1,slc19a1,undirected,NA,11.955971
lumb,e2f4,hras,undirected,FALSE,11.937211
lumb,gata3,ptprd,undirected,NA,11.936806
lumb,serpini1,tp53,undirected,FALSE,11.931548
lumb,ccnb1,mmp1,undirected,NA,11.901879
lumb,acvr2a,pten,undirected,NA,11.891373
lumb,asxl1,cdkn1a,undirected,NA,11.880431
lumb,ccne1,tubb4b,undirected,NA,11.876537
lumb,erbb3,mmp1,undirected,NA,11.863418
lumb,casp8,erbb2,undirected,NA,11.857554
lumb,mapk6,myc,undirected,FALSE,11.81907
lumb,erbb2,tnk2,undirected,NA,11.805638
lumb,e2f4,hsd17b4,undirected,NA,11.791571
lumb,ccnd1,sdc4,undirected,NA,11.753574
lumb,cbfb,jak2,undirected,NA,11.749035
lumb,e2f1,nfkb1,undirected,FALSE,11.749
lumb,cdkn1b,setd2,undirected,NA,11.737192
lumb,mmp1,mtor,undirected,NA,11.736731
lumb,jak1,ncoa3,undirected,NA,11.718383
lumb,acvr1,myc,undirected,NA,11.709642
lumb,nrip1,runx1,undirected,NA,11.705752
lumb,fn1,jak1,undirected,NA,11.67453
lumb,herc2,jak2,undirected,FALSE,11.674312
lumb,asxl1,vegfa,undirected,NA,11.671179
lumb,cdkn1b,vegfa,undirected,NA,11.670453
lumb,ccnd2,mmp1,undirected,NA,11.670417
lumb,mmp11,sik1,undirected,NA,11.668818
lumb,gsk3b,vegfa,undirected,NA,11.6133
lumb,casp8,map3k3,undirected,NA,11.605647
lumb,bmp7,cdk2,undirected,FALSE,11.600994
lumb,hsd17b4,myc,undirected,FALSE,11.589213
lumb,serpini1,src,undirected,NA,11.567884
lumb,ccnb1,nf2,undirected,NA,11.567603
lumb,src,tgfbr3,undirected,NA,11.535481
lumb,akt1,eif4e,undirected,NA,11.535185
lumb,abcc1,cdkn1b,undirected,NA,11.523335
lumb,cbfb,gata3,undirected,NA,11.511967
lumb,ncor1,tp53,undirected,NA,11.491118
lumb,chd1,mapk1,undirected,FALSE,11.490144
lumb,bcl2l1,mmp13,undirected,NA,11.477763
lumb,e2f3,srd5a1,undirected,NA,11.468441
lumb,cdkn1a,sik1,undirected,NA,11.444124
lumb,ccnd1,erbb3,undirected,NA,11.435689
lumb,casp9,e2f3,undirected,NA,11.408586
lumb,prkcq,vegfa,undirected,NA,11.397378
lumb,mmp15,tp53,undirected,FALSE,11.377935
lumb,kmt2d,vegfa,undirected,NA,11.349769
lumb,casp8,cdkn1a,undirected,NA,11.341947
lumb,akt1,nras,undirected,NA,11.323852
lumb,jak2,map4,undirected,NA,11.323468
lumb,mapk3,plagl1,undirected,NA,11.299205
lumb,ccnd1,ptpn22,undirected,NA,11.293488
lumb,cbfb,cdkn1a,undirected,NA,11.290387
lumb,e2f3,peg3,undirected,NA,11.288347
lumb,cdk6,tbx3,undirected,NA,11.288285
lumb,jak2,nt5e,undirected,NA,11.262999
lumb,casp8,fancd2,undirected,NA,11.244989
lumb,e2f4,src,undirected,NA,11.240493
lumb,e2f3,serpini1,undirected,NA,11.232783
lumb,erbb2,kdm5a,undirected,NA,11.202628
lumb,kdr,vegfa,undirected,FALSE,11.198069
lumb,ar,pten,undirected,NA,11.191827
lumb,acvr1,gata3,undirected,NA,11.189144
lumb,ackr3,cdk6,undirected,NA,11.188636
lumb,cdkn1a,spen,undirected,NA,11.183423
lumb,fas,mmp11,undirected,NA,11.166311
lumb,jak2,pdgfa,undirected,NA,11.132018
lumb,mmp11,smad6,undirected,NA,11.131486
lumb,cdk6,nfkb1,undirected,NA,11.118646
lumb,ccne1,rad51,undirected,NA,11.108521
lumb,jak2,mapk6,undirected,NA,11.105714
lumb,cdkn1a,tnk2,undirected,NA,11.104308
lumb,jak1,notch3,undirected,NA,11.085571
lumb,ccnd1,hras,undirected,NA,11.085551
lumb,ccne1,map3k1,undirected,NA,11.070671
lumb,gata3,jag1,undirected,NA,11.058026
lumb,ctnna1,gata3,undirected,NA,11.057603
lumb,bcl2l1,maml1,undirected,NA,11.051514
lumb,cdk2,raf1,undirected,NA,11.040606
lumb,casp8,pdgfra,undirected,NA,11.029057
lumb,cdk6,raf1,undirected,NA,11.02497
lumb,ccnb1,plagl1,undirected,NA,11.023633
lumb,rpgr,vegfb,undirected,NA,11.019832
lumb,jak2,nfkb2,undirected,FALSE,11.009043
lumb,cdkn1b,mtor,undirected,NA,11.002641
lumb,casp9,ncoa2,undirected,NA,10.953497
lumb,myc,sf3b1,undirected,NA,10.933686
lumb,ccne1,fbxw7,undirected,NA,10.930741
lumb,ccnb1,notch2,undirected,FALSE,10.907772
lumb,nrip1,pten,undirected,NA,10.898009
lumb,erbb2,large1,undirected,NA,10.891954
lumb,cdk6,igf1,undirected,NA,10.891017
lumb,cdkn1a,maml1,undirected,NA,10.883099
lumb,ccnd1,mmp3,undirected,NA,10.865355
lumb,ccnd1,ccnd2,undirected,NA,10.859271
lumb,fn1,gata3,undirected,NA,10.828084
lumb,ccne1,hey2,undirected,NA,10.827142
lumb,cdk6,pde4dip,undirected,NA,10.801544
lumb,ccnd2,e2f4,undirected,NA,10.800479
lumb,ncor2,src,undirected,NA,10.798839
lumb,bche,casp8,undirected,NA,10.783668
lumb,gata3,hdac1,undirected,NA,10.763904
lumb,erbb2,map4,undirected,NA,10.745673
lumb,ccnb1,fam20c,undirected,NA,10.735489
lumb,cdkn1a,hdac1,undirected,NA,10.706784
lumb,bcl2l1,spry2,undirected,NA,10.705588
lumb,bcas3,ccnd1,undirected,NA,10.664487
lumb,pten,src,undirected,NA,10.662911
lumb,gata3,hsd17b2,undirected,FALSE,10.661116
lumb,ccne1,notch1,undirected,NA,10.640882
lumb,myc,notch2,undirected,FALSE,10.631192
lumb,casp9,smad1,undirected,FALSE,10.604926
lumb,acvr2b,jak1,undirected,NA,10.578946
lumb,acvr1,pten,undirected,NA,10.570846
lumb,asxl2,ccnd1,undirected,NA,10.564465
lumb,mecom,mmp11,undirected,NA,10.523828
lumb,bcl2l1,hdac2,undirected,NA,10.494972
lumb,casp8,smad4,undirected,NA,10.489133
lumb,mapk1,rbpj,undirected,NA,10.473412
lumb,ar,casp8,undirected,NA,10.46108
lumb,smad4,src,undirected,NA,10.440938
lumb,cdkn1b,erbb4,undirected,NA,10.433171
lumb,hdac9,runx1,undirected,FALSE,10.423164
lumb,casp9,ptk2,undirected,NA,10.421359
lumb,chd1,vegfa,undirected,NA,10.42115
lumb,peg3,pten,undirected,NA,10.419644
lumb,sox9,src,undirected,FALSE,10.400957
lumb,jak1,ptprd,undirected,NA,10.391588
lumb,cdk2,dab2,undirected,NA,10.386667
lumb,cdk2,spry2,undirected,NA,10.326013
lumb,cdk2,plagl1,undirected,NA,10.126667
lumb,cdkn1b,hsd17b6,undirected,NA,9.590602
